t_ms,clip_id,ax,ay,az,gx,gy,gz,label
26839,1,0.97583,-0.072144,0.048218,-0.793457,2.624512,-1.220703,circulos
26849,1,0.982178,-0.070312,0.038696,15.075684,2.685547,-0.12207,circulos
26859,1,0.984497,-0.053223,0.039063,-0.610352,2.197266,-0.244141,circulos
26869,1,0.985596,-0.04126,0.032349,-1.77002,1.831055,-0.793457,circulos
26879,1,0.986206,-0.054077,0.023682,-1.464844,1.89209,-1.647949,circulos
26889,1,0.988647,-0.062256,0.024292,-0.915527,1.342773,-2.319336,circulos
26899,1,0.98999,-0.0625,0.021606,-1.159668,0.915527,-2.075195,circulos
26909,1,0.980347,-0.073364,0.024292,1.525879,0.244141,-0.854492,circulos
26919,1,0.980713,-0.069336,0.030273,1.220703,0.0,-0.12207,circulos
26929,1,0.972534,-0.06189,0.039063,0.976562,-0.366211,0.366211,circulos
26939,1,0.968872,-0.054199,0.05249,0.732422,-0.183105,0.427246,circulos
26949,1,0.97229,-0.053711,0.050903,0.549316,0.183105,0.427246,circulos
26959,1,0.965088,-0.054565,0.05127,0.549316,0.549316,0.366211,circulos
26969,1,0.965454,-0.049438,0.057861,0.793457,0.793457,0.427246,circulos
26979,1,0.9646,-0.041382,0.059326,1.342773,0.976562,0.549316,circulos
26989,1,0.96521,-0.033203,0.057373,1.403809,1.159668,0.427246,circulos
26999,1,0.965698,-0.025513,0.057129,1.098633,1.159668,0.061035,circulos
27009,1,0.965454,-0.031128,0.05957,0.610352,1.525879,-2.258301,circulos
27029,1,0.970703,-0.067383,0.066528,0.427246,1.953125,-3.295898,circulos
27039,1,0.972534,-0.074341,0.069092,0.610352,2.258301,-3.356934,circulos
27049,1,0.976562,-0.082886,0.065918,1.281738,2.563477,-2.807617,circulos
27059,1,0.979492,-0.096436,0.063354,2.01416,2.685547,-1.708984,circulos
27069,1,0.977539,-0.091309,0.065186,2.319336,2.990723,-0.12207,circulos
27079,1,0.968262,-0.088013,0.071533,2.319336,3.295898,0.244141,circulos
27090,1,0.966553,-0.086182,0.066772,1.403809,4.02832,-0.12207,circulos
27100,1,0.967285,-0.090942,0.055908,0.061035,4.577637,-0.915527,circulos
27110,1,0.964844,-0.094971,0.050049,-0.610352,4.638672,-1.464844,circulos
27120,1,0.962646,-0.103271,0.05481,-0.427246,5.126953,-1.586914,circulos
27130,1,0.964966,-0.121094,0.050171,-0.976562,5.554199,-0.976562,circulos
27140,1,0.966064,-0.109375,0.050659,-1.220703,5.981445,0.12207,circulos
27149,1,0.96521,-0.100586,0.051147,-0.488281,6.408691,1.220703,circulos
27160,1,0.970337,-0.091553,0.042114,-0.183105,6.896973,2.075195,circulos
27170,1,0.974976,-0.084595,0.030029,-0.183105,7.263184,2.258301,circulos
27191,1,0.984253,-0.059814,0.003662,-1.647949,7.202148,1.586914,circulos
27201,1,0.990845,-0.062622,-0.00647,-1.281738,6.835937,1.281738,circulos
27210,1,0.999512,-0.065918,-0.011597,-1.159668,6.164551,1.464844,circulos
27220,1,1.001709,-0.066772,-0.01001,-1.281738,5.432129,1.342773,circulos
27230,1,1.001343,-0.077759,0.000732,-1.586914,4.882812,2.01416,circulos
27240,1,1.00061,-0.07605,0.004639,-1.464844,5.004883,2.685547,circulos
27250,1,0.997925,-0.06958,0.006348,-1.159668,5.493164,3.417969,circulos
27260,1,0.995728,-0.054687,-0.000488,-1.098633,5.615234,4.02832,circulos
27270,1,0.995728,-0.037476,-0.014282,-1.037598,5.493164,4.150391,circulos
27280,1,0.997192,-0.028687,-0.027222,-1.403809,3.295898,2.258301,circulos
27290,1,0.99707,-0.026978,-0.005371,-2.197266,2.441406,0.732422,circulos
27300,1,0.999634,-0.037964,-0.008667,-2.380371,2.258301,-0.366211,circulos
27310,1,0.999878,-0.045288,-0.012207,-2.01416,2.13623,-0.732422,circulos
27320,1,0.997681,-0.046631,-0.002808,-1.647949,1.342773,-0.305176,circulos
27330,1,0.994141,-0.049072,0.013062,-0.793457,0.793457,0.854492,circulos
27351,1,0.998047,-0.040405,-0.006714,0.427246,1.403809,0.610352,circulos
27360,1,1.00061,-0.042603,-0.009766,-0.366211,0.915527,0.0,circulos
27370,1,1.00061,-0.045776,0.004639,-1.159668,0.12207,-0.610352,circulos
27381,1,0.998047,-0.051392,0.011597,-1.403809,0.0,-1.037598,circulos
27390,1,0.990112,-0.060425,0.018555,-1.037598,0.488281,-0.915527,circulos
27400,1,0.986206,-0.060669,0.022095,-0.244141,0.549316,0.12207,circulos
27410,1,0.983643,-0.052979,0.021606,0.976562,0.549316,1.037598,circulos
27420,1,0.983032,-0.042236,0.020508,1.464844,0.427246,1.342773,circulos
27430,1,0.980225,-0.034302,0.023926,1.159668,0.183105,0.854492,circulos
27441,1,0.975098,-0.028198,0.030029,-0.366211,0.427246,-0.854492,circulos
27451,1,0.976562,-0.036987,0.012451,0.244141,0.427246,-1.220703,circulos
27461,1,0.973511,-0.042236,0.018188,0.854492,-0.061035,-0.976562,circulos
27471,1,0.969482,-0.036865,0.027466,1.037598,-0.244141,-1.037598,circulos
27481,1,0.970093,-0.041748,0.027832,1.342773,0.061035,-1.159668,circulos
27491,1,0.969727,-0.044312,0.018433,1.037598,0.244141,-1.037598,circulos
27513,1,0.971191,-0.060913,0.025757,2.563477,0.0,-0.732422,circulos
27522,1,0.96936,-0.057739,0.027222,2.01416,0.061035,-0.732422,circulos
27531,1,0.969727,-0.062988,0.028442,1.89209,0.183105,-0.854492,circulos
27541,1,0.974487,-0.073242,0.031372,2.319336,0.366211,-0.793457,circulos
27551,1,0.981323,-0.058472,0.015869,1.281738,1.159668,-0.12207,circulos
27561,1,0.985718,-0.056763,-0.001587,1.098633,1.159668,-0.305176,circulos
27571,1,0.986694,-0.055054,-0.012329,1.403809,0.366211,-0.427246,circulos
27581,1,0.989502,-0.056641,-0.004517,1.647949,-0.549316,-0.549316,circulos
27591,1,0.988892,-0.061035,0.001221,1.953125,-0.915527,-0.610352,circulos
27601,1,0.987305,-0.056274,0.001587,1.77002,-1.098633,-0.427246,circulos
27611,1,0.986084,-0.052612,0.004517,2.441406,-1.281738,-0.183105,circulos
27621,1,0.9823,-0.050537,0.01355,3.051758,-1.831055,0.305176,circulos
27631,1,0.981079,-0.050049,0.025024,3.234863,-1.831055,0.549316,circulos
27641,1,0.978149,-0.046753,0.025024,2.929688,-1.708984,0.366211,circulos
27651,1,0.974976,-0.044067,0.025757,2.441406,-1.586914,-0.671387,circulos
27673,1,0.971924,-0.067139,0.023926,2.441406,-1.281738,-0.488281,circulos
27682,1,0.973389,-0.063477,0.018799,2.197266,-1.281738,-0.061035,circulos
27691,1,0.975708,-0.062378,0.013672,2.197266,-1.403809,-0.366211,circulos
27702,1,0.977539,-0.064941,0.00708,2.01416,-1.464844,-0.732422,circulos
27711,1,0.981934,-0.075073,0.001221,1.89209,-1.586914,-1.464844,circulos
27721,1,0.981812,-0.081177,0.002563,1.464844,-1.77002,-1.647949,circulos
27731,1,0.981079,-0.083984,0.009888,1.037598,-1.89209,-1.586914,circulos
27742,1,0.976318,-0.076172,0.014526,0.549316,-1.77002,-1.098633,circulos
27752,1,0.977905,-0.073853,0.025513,-0.427246,-1.708984,-1.342773,circulos
27762,1,0.981323,-0.082886,0.025269,-1.647949,-1.708984,-1.953125,circulos
27772,1,0.973999,-0.101685,0.019531,-0.854492,-1.647949,-0.915527,circulos
27782,1,0.97229,-0.091675,0.02002,-0.732422,-1.89209,-0.061035,circulos
27792,1,0.972778,-0.086914,0.021362,-0.976562,-2.13623,0.427246,circulos
27802,1,0.971069,-0.085327,0.02417,-2.624512,-2.01416,-0.488281,circulos
27812,1,0.970337,-0.092651,0.024048,-0.915527,-2.563477,1.586914,circulos
27832,1,0.977051,-0.07019,0.031982,1.098633,-3.051758,2.807617,circulos
27842,1,0.97522,-0.064331,0.026733,2.258301,-2.746582,3.234863,circulos
27851,1,0.969971,-0.057617,0.034668,1.403809,-2.685547,3.051758,circulos
27862,1,0.966553,-0.047852,0.044312,-0.488281,-2.685547,2.258301,circulos
27872,1,0.957153,-0.059204,0.053589,-2.807617,-2.197266,1.342773,circulos
27882,1,0.944336,-0.0448,0.077881,-5.249023,-1.647949,0.488281,circulos
27892,1,0.950439,-0.050781,0.084839,-3.723145,-1.098633,-0.366211,circulos
27902,1,0.944092,-0.074219,0.074341,-2.685547,-0.366211,-0.732422,circulos
27912,1,0.952393,-0.061157,0.068726,-2.258301,0.183105,0.0,circulos
27922,1,0.955688,-0.068359,0.074219,-0.671387,1.831055,0.183105,circulos
27932,1,0.971313,-0.089722,0.037354,0.610352,2.624512,0.732422,circulos
27942,1,0.981079,-0.06543,0.024658,-1.098633,2.929688,1.159668,circulos
27952,1,0.983765,-0.066528,0.016113,-1.159668,2.197266,1.525879,circulos
27962,1,0.981567,-0.062378,0.02771,0.366211,1.525879,1.586914,circulos
27972,1,0.989502,-0.073364,0.024536,0.976562,1.159668,0.793457,circulos
27995,1,0.992798,-0.073975,0.025024,-2.746582,0.305176,-0.305176,circulos
28005,1,0.98584,-0.083984,0.042603,-3.78418,-0.183105,-1.77002,circulos
28014,1,0.987427,-0.094971,0.040405,-3.051758,0.427246,-1.342773,circulos
28023,1,0.986084,-0.109619,0.034546,-2.075195,0.305176,1.525879,circulos
28043,1,0.986694,-0.074951,0.03186,1.342773,-0.12207,4.760742,circulos
28052,1,0.989136,-0.049927,0.0271,0.305176,-0.244141,4.577637,circulos
28062,1,0.98999,-0.051514,0.026611,0.915527,-0.488281,2.868652,circulos
28072,1,0.988281,-0.063599,0.026489,0.915527,-0.976562,1.281738,circulos
28083,1,0.987061,-0.073608,0.031128,0.183105,-1.708984,0.854492,circulos
28092,1,0.984009,-0.078003,0.025879,0.366211,-1.586914,1.220703,circulos
28103,1,0.984985,-0.069702,0.026733,0.305176,-1.342773,1.098633,circulos
28113,1,0.982544,-0.069336,0.034668,-0.915527,-1.586914,0.610352,circulos
28122,1,0.982544,-0.074707,0.039917,-1.586914,-1.586914,0.549316,circulos
28133,1,0.983887,-0.072754,0.038818,-0.976562,-1.708984,2.746582,circulos
28153,1,0.987061,-0.050903,0.047241,0.244141,-1.403809,3.234863,circulos
28163,1,0.987061,-0.060547,0.047852,-1.037598,-1.098633,2.441406,circulos
28173,1,0.988892,-0.066528,0.045288,-1.220703,-0.976562,1.647949,circulos
28183,1,0.992676,-0.074829,0.038696,-1.525879,-0.610352,0.976562,circulos
28193,1,0.996948,-0.075806,0.019775,-1.89209,-0.976562,0.488281,circulos
28203,1,0.998901,-0.074097,0.024292,-1.647949,-1.342773,0.12207,circulos
28213,1,0.993408,-0.08667,0.03418,-1.89209,-1.586914,-0.488281,circulos
28223,1,0.990601,-0.087769,0.039185,-2.807617,-2.01416,-0.244141,circulos
28233,1,0.987061,-0.079712,0.040771,-2.380371,-1.831055,0.427246,circulos
28243,1,0.986328,-0.086792,0.050049,-4.638672,-2.075195,0.12207,circulos
28253,1,0.980957,-0.09436,0.064453,-5.615234,-1.647949,0.183105,circulos
28263,1,0.9729,-0.102539,0.073975,-5.67627,-0.976562,0.671387,circulos
28273,1,0.972534,-0.105835,0.066528,-6.286621,-0.732422,1.647949,circulos
28283,1,0.967163,-0.088867,0.06604,-5.737305,-0.427246,2.868652,circulos
28293,1,0.966431,-0.085815,0.04834,-5.554199,-0.488281,3.78418,circulos
28313,1,0.962769,-0.044678,0.08374,-1.708984,-0.427246,2.258301,circulos
28323,1,0.963867,-0.043945,0.079346,-2.563477,0.244141,1.098633,circulos
28333,1,0.966797,-0.052979,0.074585,-3.173828,0.854492,-0.183105,circulos
28343,1,0.967285,-0.057739,0.067383,-4.150391,1.037598,-0.793457,circulos
28353,1,0.968872,-0.049805,0.075562,-5.187988,0.976562,-0.915527,circulos
28363,1,0.967407,-0.047852,0.073364,-5.310059,0.854492,-0.488281,circulos
28373,1,0.968628,-0.052368,0.070312,-5.371094,1.098633,-0.061035,circulos
28383,1,0.965332,-0.044189,0.069458,-5.67627,0.976562,0.366211,circulos
28393,1,0.967041,-0.026733,0.071777,-6.835937,0.976562,0.488281,circulos
28403,1,0.967407,-0.018066,0.068481,-3.540039,0.793457,0.732422,circulos
28413,1,0.957153,-0.014526,0.091919,-1.281738,1.159668,1.403809,circulos
28423,1,0.954224,-0.006958,0.087158,-0.12207,1.831055,1.77002,circulos
28433,1,0.952148,0.000366,0.083496,1.098633,1.953125,1.77002,circulos
28443,1,0.948486,0.019775,0.097168,1.708984,2.01416,1.403809,circulos
28453,1,0.942749,0.014771,0.116821,2.13623,2.380371,-15.625,circulos
28463,1,0.944092,-0.00769,0.119507,1.953125,4.699707,-3.601074,circulos
28473,1,0.950806,-0.015625,0.108032,1.586914,5.187988,-4.333496,circulos
28484,1,0.950562,-0.008301,0.106934,-0.671387,4.882812,-4.516602,circulos
28493,1,0.963501,-0.006104,0.12439,-0.854492,4.272461,-3.540039,circulos
28503,1,0.967773,0.000122,0.117676,1.220703,4.211426,-2.807617,circulos
28514,1,0.972412,-0.018677,0.108765,6.835937,5.493164,-1.586914,circulos
28524,1,1.001831,-0.005615,0.092651,5.065918,5.371094,-1.953125,circulos
28533,1,0.990356,0.021851,0.10376,4.333496,5.065918,-3.78418,circulos
28544,1,1.000854,-0.000732,0.090942,7.8125,5.554199,-5.249023,circulos
28554,1,1.003296,-0.012939,0.082153,9.460449,6.225586,-6.591797,circulos
28564,1,1.010742,-0.016724,0.077148,9.399414,6.225586,-9.765625,circulos
28574,1,1.026245,-0.075439,0.036743,10.681152,5.737305,-10.070801,circulos
28584,1,1.017212,-0.067139,0.037964,9.399414,5.187988,-10.742188,circulos
28594,1,1.019287,-0.094727,0.0354,10.009766,4.516602,-11.291504,circulos
28604,1,1.016602,-0.126343,0.030762,10.437012,3.662109,-10.620117,circulos
28614,1,1.011963,-0.119385,0.04187,9.216309,2.807617,-9.216309,circulos
28624,1,0.999878,-0.129761,0.071289,10.864258,1.708984,-5.859375,circulos
28634,1,0.987671,-0.116943,0.091187,12.268066,1.342773,-3.78418,circulos
28644,1,0.985352,-0.095703,0.088013,13.549805,1.89209,-2.624512,circulos
28654,1,0.981934,-0.079712,0.084473,14.831543,2.624512,-2.807617,circulos
28664,1,0.989258,-0.099609,0.054932,15.625,3.356934,-4.02832,circulos
28674,1,0.995972,-0.083984,0.040283,11.59668,2.685547,-6.225586,circulos
28684,1,1.003784,-0.091309,0.02124,11.657715,2.197266,-7.873535,circulos
28694,1,1.005859,-0.114624,0.023437,13.122559,1.77002,-8.605957,circulos
28704,1,1.005859,-0.144775,0.005859,13.549805,1.159668,-8.056641,circulos
28714,1,1.012207,-0.161621,0.021606,13.000488,0.549316,-6.713867,circulos
28725,1,1.007935,-0.143188,0.029297,10.192871,-0.793457,-5.126953,circulos
28745,1,1.010376,-0.124634,0.057861,10.986328,-0.671387,-4.821777,circulos
28754,1,1.00061,-0.128174,0.043579,11.108398,-0.793457,-4.699707,circulos
28764,1,1.00061,-0.108765,0.039917,11.59668,-0.915527,-4.150391,circulos
28774,1,1.000854,-0.082153,0.030151,11.047363,-1.098633,-4.150391,circulos
28784,1,0.999756,-0.096436,0.025269,16.296387,-2.01416,-5.371094,circulos
28794,1,0.991943,-0.094971,0.038086,14.648438,-2.380371,-6.591797,circulos
28804,1,0.990601,-0.10376,0.037354,12.695313,-2.502441,-8.239746,circulos
28814,1,0.987427,-0.112061,0.039917,11.474609,-2.441406,-9.94873,circulos
28824,1,0.987793,-0.146484,0.037598,10.498047,-2.319336,-10.681152,circulos
28835,1,0.982544,-0.150513,0.039917,9.033203,-2.380371,-8.789063,circulos
28845,1,0.981934,-0.173218,0.047485,10.803223,-2.563477,-7.263184,circulos
28855,1,0.9823,-0.155029,0.050049,10.253906,-1.953125,-5.859375,circulos
28865,1,0.98584,-0.143555,0.036133,11.413574,-2.01416,-4.760742,circulos
28875,1,0.981812,-0.142822,0.040894,14.587402,-2.13623,-3.967285,circulos
28885,1,0.981689,-0.134033,0.046509,13.671875,-2.258301,-5.187988,circulos
28905,1,0.98291,-0.134399,0.027344,13.122559,-1.098633,-8.178711,circulos
28915,1,0.980957,-0.144897,0.0177,12.329102,-0.976562,-9.82666,circulos
28925,1,0.97937,-0.15332,0.014526,9.460449,-1.098633,-11.535645,circulos
28935,1,0.977173,-0.178833,0.015259,8.544922,-1.586914,-11.962891,circulos
28945,1,0.973022,-0.185303,0.046875,11.962891,-2.624512,-8.239746,circulos
28955,1,0.948975,-0.184326,0.066528,10.925293,-1.77002,-6.591797,circulos
28965,1,0.991455,-0.15564,0.081421,6.713867,1.464844,-5.493164,circulos
28975,1,0.965576,-0.140381,0.063843,9.70459,-1.220703,-6.530762,circulos
28985,1,0.982788,-0.161133,0.038818,10.681152,-0.183105,-7.080078,circulos
28995,1,0.990845,-0.154541,0.035645,10.192871,0.061035,-7.93457,circulos
29005,1,1.005737,-0.156616,0.026245,8.728027,-0.244141,-8.361816,circulos
29015,1,1.000488,-0.144775,0.030273,6.958008,-0.793457,-8.605957,circulos
29025,1,1.004639,-0.137939,0.012573,6.103516,-1.098633,-9.155273,circulos
29035,1,1.004639,-0.138794,-0.005981,5.92041,-0.976562,-10.498047,circulos
29045,1,1.003418,-0.150024,-0.015991,7.263184,-2.868652,-12.451172,circulos
29067,1,0.993408,-0.186157,0.02356,10.131836,-4.272461,-11.657715,circulos
29076,1,0.984863,-0.182617,0.031616,10.253906,-4.211426,-11.535645,circulos
29086,1,0.974854,-0.190063,0.035034,9.155273,-4.394531,-12.207031,circulos
29095,1,0.970581,-0.203613,0.039917,7.8125,-4.394531,-12.695313,circulos
29105,1,0.967529,-0.239868,0.039917,9.033203,-4.455566,-10.925293,circulos
29115,1,0.96936,-0.260742,0.04895,7.93457,-4.394531,-10.070801,circulos
29126,1,0.963867,-0.230957,0.061768,4.882812,-3.90625,-9.58252,circulos
29135,1,0.962646,-0.24646,0.053955,3.234863,-3.234863,-9.460449,circulos
29146,1,0.963379,-0.234863,0.035156,3.356934,-2.929688,-9.338379,circulos
29156,1,0.967529,-0.229126,0.020996,3.295898,-3.356934,-8.972168,circulos
29166,1,0.979858,-0.203857,0.014038,2.075195,-2.624512,-9.094238,circulos
29176,1,0.959229,-0.202759,0.045654,3.356934,-3.723145,-9.277344,circulos
29186,1,0.951416,-0.20105,0.055298,4.638672,-4.638672,-10.314941,circulos
29196,1,0.947754,-0.20105,0.062378,2.807617,-3.90625,-11.230469,circulos
29206,1,0.943604,-0.201782,0.054932,1.89209,-3.662109,-12.329102,circulos
29226,1,0.937256,-0.217529,0.034668,2.380371,-4.455566,-11.71875,circulos
29236,1,0.943359,-0.235596,0.057251,2.380371,-4.211426,-11.535645,circulos
29246,1,0.936157,-0.235229,0.067627,2.258301,-4.333496,-12.084961,circulos
29256,1,0.934814,-0.252319,0.076782,2.258301,-3.540039,-11.779785,circulos
29266,1,0.936279,-0.23877,0.056885,0.549316,-2.380371,-11.169434,circulos
29276,1,0.933105,-0.248535,0.051147,0.793457,-2.624512,-10.925293,circulos
29286,1,0.940674,-0.248169,0.043945,1.220703,-2.563477,-10.498047,circulos
29296,1,0.942749,-0.240845,0.053833,2.075195,-2.746582,-10.375977,circulos
29306,1,0.949463,-0.246338,0.062866,1.77002,-2.929688,-10.314941,circulos
29316,1,0.949463,-0.248169,0.06958,0.183105,-2.441406,-10.681152,circulos
29326,1,0.943481,-0.249878,0.084473,-1.708984,-2.01416,-10.498047,circulos
29336,1,0.942383,-0.250366,0.085693,-3.845215,-1.281738,-10.375977,circulos
29346,1,0.940186,-0.265137,0.077026,-4.211426,-0.549316,-10.131836,circulos
29356,1,0.940674,-0.267212,0.066895,-4.150391,-0.366211,-9.277344,circulos
29366,1,0.941772,-0.286255,0.08252,-4.333496,-0.305176,-7.141113,circulos
29388,1,0.945923,-0.250122,0.047607,-1.831055,0.793457,-5.92041,circulos
29398,1,0.942383,-0.250366,0.039795,0.244141,0.488281,-6.164551,circulos
29407,1,0.944336,-0.238403,0.046875,-1.525879,0.427246,-6.591797,circulos
29416,1,0.951904,-0.217529,0.033203,-3.417969,-0.366211,-7.385254,circulos
29426,1,0.958374,-0.256104,0.03894,0.427246,-1.281738,-9.033203,circulos
29436,1,0.961792,-0.253784,0.040161,-0.915527,-2.13623,-9.460449,circulos
29447,1,0.958252,-0.259277,0.045776,-1.525879,-2.380371,-10.375977,circulos
29457,1,0.953003,-0.283081,0.049927,-1.525879,-2.746582,-10.864258,circulos
29467,1,0.952271,-0.289429,0.064941,-1.525879,-2.807617,-10.192871,circulos
29477,1,0.947266,-0.301392,0.082642,-4.943848,-2.868652,-9.094238,circulos
29487,1,0.93335,-0.315796,0.105835,-7.324219,-1.77002,-8.117676,circulos
29497,1,0.931641,-0.322266,0.086914,-8.300781,-0.488281,-7.629395,circulos
29507,1,0.943237,-0.319336,0.05957,-9.643555,0.244141,-7.385254,circulos
29517,1,0.940796,-0.317993,0.043213,-9.460449,-0.305176,-6.958008,circulos
29527,1,0.942017,-0.30957,0.027588,-6.591797,-1.586914,-5.79834,circulos
29548,1,0.914795,-0.300049,0.101807,-0.976562,-3.479004,-5.126953,circulos
29557,1,0.915283,-0.288208,0.078491,-2.624512,-1.159668,-5.187988,circulos
29567,1,0.92041,-0.287598,0.06543,-5.310059,0.366211,-5.737305,circulos
29577,1,0.90625,-0.283325,0.049438,-4.333496,-2.563477,-5.981445,circulos
29587,1,0.911499,-0.297485,0.101807,-5.981445,-3.845215,-6.591797,circulos
29597,1,0.899658,-0.308716,0.109375,-6.896973,-3.723145,-6.591797,circulos
29607,1,0.907227,-0.31604,0.101563,-7.995605,-2.502441,-5.92041,circulos
29617,1,0.910034,-0.316284,0.082153,-8.300781,-1.953125,-5.310059,circulos
29627,1,0.914551,-0.315674,0.079224,-8.361816,-1.89209,-5.249023,circulos
29637,1,0.925659,-0.325317,0.072021,-6.835937,-1.89209,-5.126953,circulos
29647,1,0.932983,-0.325562,0.059448,-6.164551,-2.01416,-4.394531,circulos
29657,1,0.899048,-0.335938,0.062866,-4.760742,-2.380371,-3.540039,circulos
29667,1,0.982544,-0.283691,0.072021,-4.394531,-2.13623,-4.455566,circulos
29678,1,0.916992,-0.344727,0.074951,-6.04248,-2.441406,-3.479004,circulos
29687,1,0.91333,-0.304932,0.077759,-8.117676,-3.234863,-1.037598,circulos
29707,1,0.915039,-0.28479,0.096191,-6.896973,-3.173828,1.098633,circulos
29717,1,0.911865,-0.269531,0.106323,-7.8125,-3.479004,0.488281,circulos
29728,1,0.910278,-0.275024,0.12085,-8.972168,-3.601074,-0.427246,circulos
29737,1,0.90564,-0.286011,0.135498,-9.277344,-3.295898,-1.525879,circulos
29747,1,0.937256,-0.323242,0.116943,-10.559082,-1.464844,-1.342773,circulos
29758,1,0.915283,-0.327759,0.099976,-10.070801,-0.976562,-0.976562,circulos
29767,1,0.916992,-0.321777,0.091187,-9.521484,-1.037598,-0.549316,circulos
29778,1,0.917725,-0.330933,0.095581,-7.8125,-1.342773,-0.549316,circulos
29788,1,0.913696,-0.338501,0.103882,-6.408691,-1.953125,-0.732422,circulos
